2283,国家学生体质健康标准中，标准分由各单项指标得分与权重乘积之和组成，满分为100分。（）,A,正确
2284,大学的加分指标为男生引体向上和1000米跑，女生1分钟仰卧起坐和800米跑，各指标加分幅度均为10分。（）,A,正确
2285,"奥林匹克运动会包括夏季奥运会和冬季奥运会,两者均（  ）年举行1次。",C,4年
2286,奥运会开幕式，以下哪个国家是第一个入场的队伍。（  ）,B,希腊
2287,北京奥运会的口号是（  ）。,A,同一个世界、同一个梦想
2288,2022年第24届冬季奥林匹克运动会举办城市是北京和（   ）联合举办。,C,张家口
2289,2022年第24届冬季奥林匹克运动会的吉祥物是（    ）。,B,冰墩墩
2290,具有我国民族特色的传统体育项目是（  ）。,B,武术
2291,以下奥运项目没有男性参加的是（  ）。,D,艺术体操
2292,培养学生团结协作的运动项目是（  ）。,C,排球
2293,以下哪项不是男子体操比赛项目。(  ),D,平衡木
2294,以下哪种项目不是属于测量类竞赛项目。（  ）,D,射击
2295,体育的本质是以身体锻炼为基本手段，以（  ）为主要目的，这是体育区别于其他社会活动的本质特点。,A,增强体质
2296,（）狭义概念是一个发展身体，增强体质，传授锻炼身体的知识、技能，培养道德和意志品质的教育过程；是对人体进行培育和塑造的过程；是教育的重要组成部分；是培养全面发展的人的一个重要方面。,C,体育
2297,体育课程将“（  ）”的指导思想作为选编教学内容的基本出发点，坚持健身性与文化性相结合，科学性和可接受性相结合，坚持民族性与世界性相结合，开设兴趣选择项目。,C,健康第一
2298,体育课程对部分身体异常和病残、体弱等特殊群体的学生，开设以（）的体育课程。,B,康复保健为主
2299,竞技体育是为了最大限度的发挥个人和集体的运动能力去争取优异的成绩而进行的（  ）。,A,运动训练
2300,以下哪些是健康的标志。 (   ),B,乐观开朗
2301,危害健康的行为有。(    ),A,吸烟酗酒
2302,经常参加体育锻炼的人，以下错误的是。（）,D,心理更加消极
2303,健身最主要的本质功能是。（）,B,促进健康增强体质
2304,体育运动对人体骨骼产生的影响，以下错误的是（）。,D,抗辐射
2305,体重轻于正常标准的学生体质类型为（）。,C,消瘦型
2306,科学家研究发现，身体发胖前往往会出现一些异常现象，如能及时注意或可防范于未然。以下哪种不是人体发胖前的预兆。（）,D,厌食
2307,（）是世界公认的预防肥胖的经济有效、无毒副作用的方法和根本措施，也是终身科学地控制体重的最佳方案。,B,饮食调节结合适量运动
2308,属于《国家学生体质健康标准》的测试项目的是。（）,D,立定跳远
2309,《国家学生体质健康标准》的测试项目中属于耐力项目的是（）。,C,1000米
2310,力量、速度、耐力、灵敏、柔韧五项素质总称为（）。,A,身体素质
2311,（）是指人体长时间持续运动和对抗疲劳的能力。,B,耐力素质
2312,柔韧素质测定的方法是（）。,C,坐位体前屈
2313,50米跑是反映的是人体的什么素质。（）,A,速度素质
2314,为了达到体育锻炼的目的，提高锻炼效果，在锻炼中我们应遵循（）原则。,D,循序渐进原则
2315,以下不属于体育运动对现代生活方式的改善是（）。,B,生活步调完全以体育运动为中心，忽略对家庭与朋友的关心
2316,贯彻体育锻炼持之以恒原则，应该注意()。,B,锻炼要有恒心贵在坚持
2317,根据学生的身体情况和兴趣爱好在制定锻炼任务、内容、方法时，必须有所区别于他人的锻炼身体的基本原则是（）。,B,因人而异原则
2318,发展速度素质的方法是()。,C,最快的动作练习
2319,发展灵敏素质的有效方法是下面哪种。( ),A,图形方向变换跑
2320,负重锻炼法是使用（）等重物进行身体运动来锻炼身体的方法。,A,杠铃
2321,()是指肌肉紧张或收缩时所表现出来的一种能力。,B,力量
2322,速度是指人体快速运动的能力，速度可分为（）、动作速度、移动速度。,D,反应速度
2323,以下能有效增加肺活量的锻炼项目有（）。,B,游泳
2324,下列项目不属于腰腹肌肉力量练习的是（）。,B,俯卧撑
2325,（）对增强呼吸系统摄取氧、心血管系统载荷及输送氧的能力，以及组织的有氧代谢利用的能力有显著的训练作用。,A,耐力练习
2326,长期从事耐力训练的运动员，心脏肥大的情况一般为（）。,B,心室腔扩大
2327,以下能增强腹部肌肉力量和耐力的方法有（）。,D,仰卧起坐
2328,下列克服自身体重阻力的练习方法是（）。,A,单杠引体向上
2329,体育锻炼的运动量应掌握在（）。,A,不影响第二天的工作、学习、生活为标准
2330,以下不属于预防运动中暑的方法有。（）,B,在高温炎热环境下下要发扬不怕苦的精神，加大运动量和强度
2331,冬季体育锻炼应该做到（）。,D,大雾天不要锻炼
2332,了解体育锻炼过程中疲劳产生的机制，掌握合理的辨别疲劳的方法并有效的（ ）运动性疲劳，对于增进人体健康有着十分重要的意义。,B,消除
2333,初级锻炼者必须遵循循序渐进的原则，运动量和运动强度要逐渐加大，切不可冒进。过度运动后要（）运动量和运动强度，进行调整性练习。,A,降低
2334,体育锻炼的从实际出发的原则是指锻炼身体应从（）的实际情况和外界环境条件的实际出发，确定锻炼目的、选择适宜的运动项目、合理地安排运动时间和运动负荷。,A,个人
2335,()是指在不改变动作结构及其外部运动负荷的情况下，按一定要求反复练习，各次(组)练习之间的间歇时间要使运动员完全恢复，每一次练习都要在完全恢复条件下进行的训练方法。,B,重复训练法
2336,两次练习之间有一个严格控制休息时间的间歇阶段，并且这个间歇阶段的长短是通过测量练习者的心率来控制的。关键点是练习者要在尚未完全恢复体力时便开始下一组练习。这种训练方法称为（ ）。,D,间歇训练法
2337,下面哪一个不是消除运动性疲劳的方法。（）,D,随心所欲法
2338,以下哪些是运动过度的表现。 (),C,疲劳不能及时消除
2339,下面不属于运动过度的表现是（）。,D,动作灵敏，反应快
2340,一位同学没吃早饭，上体育课时感到头晕，他补充（）能最快获得能量。,D,葡萄糖
2341,我们应该有的安全意识是（    ）。,D,安全防范时刻牢记
2342,高校容易发生盗窃案件的时间是（    ）。,B,新生报到期间和放假前
2343,遇到抢劫时错误的做法是（   ）。,C,坚决反抗，抵死夺回财物
2344,夏季易发生盗窃案件的主要原因是（      ）。,A,开门窗时间较多
2345,操场防盗错误的是（  ）。,D,操场视野好很安全
2346,银行卡防盗以下说法正确的是（）。,D,以上都是错误的
2347,学生宿舍预防火灾以下说法错误的是（      ）。,B,可以在宿舍使用酒精炉
2348,当身上衣服着火时，可立即（      ）,D,就地打滚压灭身上火苗
2349,当寝室、教室发生火灾时，以下逃生方法正确的是（   ）。,C,迅速用湿毛巾捂住口鼻，披上浸湿的衣服、被褥等，匍匐向安全出口方向逃离
2350,中国参加的历届奥运会中，获得奖牌数最多的是（  ）年。,C,2008
2351,大学体育对大学生（）教育培养以及人格、品质的陶冶塑造的积极、独特的作用。,C,身体、心理的
2352,环境对健康的影响主要包括自然环境中的气候、（）、水、阳光等。,C,空气
2353,生活方式是个非常复杂的问题，但是对（）的影响是极其深远的。,A,健康
2354,健身运动后以补充（）为佳，也可饮用菜汁、果汁、咸菜汤等。,D,糖盐水
2355,现代第一届夏季奥运会在（  ）举行。,B,雅典
2356,第一个参加奥运会的中国运动员是（  ）。,A,刘长春
2357,大学体育的基本目标是根据大多数学生的基本要求而确定的，分为运动参与目标、（）、身体健康目标、心理健康目标、社会适应目标5 个领域目标。,D,运动技能目标
2358,高等教育担负着为国家培养高级专门人才的重任。在高等院校里主要通过德育、智育、（）、美育和专业教育这几个方面对学生进行培养。,A,体育
2359,大学体育文化是学校教育的重要组成部分，大学体育文化的功能有（）、情操陶冶功能、心理疏导功能、社会实践功能。,B,教育功能
2360,根据体育实践的基本特征和功能等综合因素，可以把体育划分为三个基本形态：（）、竞技体育和社会体育。,C,学校体育
2361,在推动素质教育实施、促进人的全面发展方面，（）是一个重要的途径，它在我国实现教育现代化、健康中国建设、人才强国以及中华民族伟大复兴的战略目标上发挥着不可或缺的价值。,A,学校体育
2362,大学体育兼有课程、文化、实践等多种育人形式和载体，因而要充分挖掘梳理大学体育所蕴含的（）要素，推动大学体育向集专业知识教育与思想政治教育于一体的重要阵地的转化，使思想政治教育融入大学体育各环节。,D,思想政治教育
2363,（）是指人体的质量，它是在遗传性与获得性的基础上表现出来的人体形态结构、生理功能、运动素质和适应能力等方面的综合的、稳定的特征。,A,体质
2364,()是指在身体、心理和社会各方面都达到完美的状态，而不仅仅是指没有疾病。,B,健康
2365,体质健康会受到许多因素的影响和制约，归纳起来主要有四个因素：环境因素、（）、行为和生活方式、卫生医疗因素。,D,生物学因素
2366,最古老的足球起源于（）时期。,A,中国战国
2367,美国职业篮球联赛的简称（）。,B,NBA
2368,排球基本技术有垫球、传球、发球、（）和拦网。,D,扣球
2369,被称为“桌上的网球”的运动项目是（）。,A,乒乓球
2370,羽毛球的握拍方法有正手握拍法和（）。,B,反手握拍法
2371,（）与高尔夫球、保龄球、桌球并称为世界四大绅士运动。,D,网球
2372,（）是在音乐的伴奏下，以身体练习为基本手段，以有氧运动为基础，集体操、舞蹈、健身、娱乐一项体育运动。,C,健美操
2373,（）俗称玩龙灯，是一种起源于中国的传统文化体育活动。,A,舞龙
2374,（）起源于朝鲜半岛，早期是由朝鲜三国时代的跆跟、花郎道演化而来的韩国民间流行的一项技击术。,D,跆拳道
2375,（）是指肌肉长时间对抗疲劳的能力，即肌肉在长时间内进行收缩活动的能力。,C,肌肉耐力
2376,人体氧运输系统由呼吸系统、血液和（）共同组成。,A,心血管系统
2377,肌肉收缩时长度不变，张力增加的收缩称（）。,D,等长收缩
2378,（）是指由运动引起的人体运动能力暂时下降的生理现象。,B,运动性疲劳
2379,（）是人体运动在氧供应充分的条件下，由糖和脂肪参与有氧代谢供能。,A,有氧运动
2380,现代奥林匹克运动会的发起人是顾拜旦。（）,A,对
2381,2014年第二届青奥会在南京举行。（）,A,对
2382,2022年冬残奥会的吉祥物是“雪容融”。（）,A,对
2383,中国女排的夺得了2019年女排世界杯冠军。（）,A,对
2384,足球比赛每队有11人在场上。（）,A,对
2385,乒乓球和羽毛球比赛规则相同。（）,B,错
2386,在篮球比赛中，三分线内的投篮命中得一分。（）,B,错
2387,排球运动中，可以用脚将球击打至对方区域。（）,A,对
2388,在游泳时，需要憋气，一口气游下去。（）,B,错
2389,健美操运动可以起到健身的效果，但是只限于女生。（）,B,错
2390,人的健康不仅包括生理健康而且包括心理健康。（）,A,对
2391,心理健康基本标准是吃得饱，睡得香。（）,B,错
2392,健康是一种在身体上，精神上，道德上和社会适应上的完美状态。（）,A,对
2393,饮食、睡眠、劳动等都是影响人体健康的因素。（）,A,对
2394,人的体质是因人而异的。（）,A,对
2395,对身体锻炼的兴趣、爱好和养成锻炼的习惯是形成终身体育的重要因素。（）,A,对
2396,懒惰的生活方式是一个日益扩大的、全球性的对健康的威胁。（）,A,对
2397,大学生在学校群体生活中，要时刻注意养成良好的学习生活习惯，学会有规律的生活。这有利于大学生科学用脑，排除心理障碍，促进心理健康。（）,A,对
2398,在现代生活中，卫生意识不强，会严重影响人体的生长发育和健康。（）,A,对
2399,无规律的加班不会对健康有影响。（）,B,错
2400,只要运动就可以达到体育健身的要求。（）,B,错
2401,适当的运动可以很好地调节人体的免疫功能，提高机体的抗病能力。（）,A,对
2402,"现代青少年儿童中, 近视、肥胖、精神障碍等疾病的发病率极高, 而这些疾病的病因大多与学习压力大, 缺乏身体运动以及营养过剩等生活方式有关。（）",A,对
2403,体育运动可以缓解、转移现代生活方式所造成的疲劳。（）,A,对
2404,运动可以调节人的不良情绪。（）,A,对
2405,身体运动只注重于个人锻炼，减少运动中的交流活动。（）,B,错
2406,经常参与身体运动的人，往往精神也是愉快的。（）,A,对
2407,运动对人的痛苦和忧愁没有帮助。（）,B,错
2408,在夏天由于天气较热，进行体育活动前可以不做准备活动。（）,B,错
2409,患心血管疾病的人，参加剧烈运动时要谨慎，严重可导致猝死。（）,A,对
2410,身体运动间歇和运动后可以大量饮水。（）,B,错
2411,运动中和运动后的饮水，应按多次少量为原则。（）,A,对
2412,健身后，大汗淋漓时不能洗冷水浴。（）,A,对
2413,健身后不能贪吃冷饮。（）,A,对
2414,熬夜后第二天早起跑步有利健康。（),B,错
2415,饭后立即运动，会使参与胃肠消化的血液又重新分配，流向肌肉和骨骼，从而影响食物的消化和吸收，而且还会因肠胃的震荡及牵扯而出现腹痛、恶心、呕吐等不良症状。（）,A,对
2416,人体运动前后可以饮酒。（）,B,错
2417,睡觉前不能做剧烈身体运动。（）,A,对
2418,初级锻炼者可以照搬别人的锻炼方法。（）,B,错
2419,不合理的运动负荷，也可以起到运动健身的效果。（）,B,错
2420,要想身体健康，必须用尽全力去运动。（）,B,错
2421,体育健身具有意识性、全面性、循序渐进性等原则。（）,A,对
2422,体育健身主要是为了娱乐。（）,B,错
2423,散步健身的运动方法只对于老年体弱者有用。（）,B,错
2424,体育运动从实际出发的原则是指锻炼身体应从个人的实际情况和外界环境条件的实际出发，确定锻炼目的、选择适宜的运动项目、合理地安排运动时间和运动负荷。（）,A,对
2425,雨雪天气，路面湿滑，所以尽量避免在雨雪中行走健身。（）,A,对
2426,在体育锻炼中可以以某一项为主，其他项目为辅。（）,A,对
2427,负重跑可以随意选择重量，绑在身体的任何位置都可以。（）,B,错
2428,力量是指肌肉紧张或收缩时所表现出来的一种能力。（）,A,对
2429,通过身体的运动增进人体健康是最科学、最经济、最有效手段。（）,A,对
2430,灵敏是指在多变的运动环境中迅速改变身体位置的能力。（）,A,对
2431,柔韧性训练的基本方法是间歇训练法。（）,B,错
2432,晨脉搏是人体在早晨时候的脉搏。（）,A,对
2433,轻松的全身活动或做些柔软体操是消除疲劳方法之一。（),A,对
2434,按摩是一种有效的消除运动疲劳的手段。（）,A,对
2435,对于一般体育锻炼者来说，没有必要每天都进行力量训练，如果每天都进行力量练习，会造成整体机能的不协调发展。（）,A,对
2436,诈骗是指一种以非法占有公私财物为目的，用虚构事实或隐瞒真相的方法骗取款额较大的公私财物的行为。（）,A,对
2437,大学生智商很高，很不容易受骗。（）,B,错
2438,非常关注对方身份地位的交友方式对于大学生防骗是有益的。（）,B,错
2439,网络诈骗一般是利用欺诈性的电子邮件和造假的互联网站来进行。（）,A,对
2440,不外漏财物是防盗的一种措施。（）,A,对
2441,大学生在宿舍不要使用大功率电器，宿舍无人时不要使用充电器给手机充电。（）,A,对
2442,火灾逃生时，可用湿毛巾折叠捂住口鼻，起到过滤烟雾的作用，不到紧急时刻不要大声呼叫或移开湿毛巾，且须采取匍匐的方式前进逃离。（）,A,对
2443,当发生火灾时，在迅速撤离的同时及时报警。（）,A,对
2444,如果掌握了游泳技术，就可以去江河、水库等地方游泳。（）,B,错
2445,生命活动或运动过程中能量供应的能源物质是（    ）,A,糖、脂肪和蛋白质
2446,根据糖的分子结构可分为（      ）,C,单糖、双糖、多糖
2447,（     ）释放能量是人体运动或活动的唯一能量来源,D,有机物质氧化分解
2448,最易被人体吸收的糖是（    ）,B,葡萄糖、果糖、半乳糖
2449,经消化酶作用可分解的糖和经淀粉酶催化可分解的糖分别是（   ）,A,双糖、多糖
2450,肝糖原、肌糖原、血糖在人体内的贮量分别为(   )左右,D,100克、400克、5克
2451,肌糖原贮量愈高运动员运动至疲劳的时间愈长冲刺能力愈强运动水平愈高。训练水平较高的运动员肌糖原贮量可高达（              ）克左右,B,600-800
2452,每克葡萄糖完全氧化可释放能量（   ）千卡,C,4
2453,机体最主要的供能物质是（    ）,A,糖类
2454,当酮体在血液中达到一定浓度即发生酮病引起(   ),C,酸中毒
2455,糖、脂肪、蛋白质分解代谢中彻底氧化释放能量的共同途径是（       ）,D,三羧酸循环
2456,具有保肝解毒作用的是（  ）,B,肝糖原
2457,给高水平运动员补糖大多补充（  ）,A,低聚糖
2458,某运动员体重50kg赛前约补充糖（  ）为宜,B,50
2459,每克脂肪在体内可供给（  ）千卡能量,C,9
2460,"运动可增加血液中(   )的含量加速血中胆固醇的运输与排出
对于防止动脉硬化起着重要作用",D,高密度脂蛋白
2461,最理想的优质蛋白质食物是(   ),C,大豆
2462,世界卫生组织建议每人每天食盐用量为（  ）,B,6克
2463,我国第一部营养学专著是（   ）。,C,《饮膳正要》
2464,营养物质消化和吸收的主要场所是 (  )。,A,小肠
2465,胃液的pH值大概为（ ）。,D,9月15日
2466,下列不属于小肠消化液的是（   ）。,C,胃酸
2467,唾液对（    ）具有简单的消化作用。,B,淀粉
2468,胃酸是由（  ）构成的,C,盐酸
2469,胃液对（ ）具有简单的消化作用。,D,脂肪
2470,肝脏主要是用来帮助（  ）消化与吸收。,C,脂肪
2471,大肠主要是吸收(   ）。,D,水
2472,下列部位不具有消化功能的是（）。,D,大肠
2473,氨基酸在小肠内的吸收属于（）。,A,主动转运
2474,膳食蛋白质中非必需氨基酸（   ）具有节约蛋氨酸的作用。,A,半胱氨酸
2475,婴幼儿和青少年的蛋白质代谢状况应维持（ ）。,D,正氮平衡
2476,评价食物蛋白质的质量高低，主要看（ ）。,C,蛋白质含量、氨基酸含量、消化吸收率
2477,蛋白质的互补作用是指（ ）。,C,几种营养价值较低的蛋白质混合食用，以提高其生物学价值的作用
2478,下列哪组氨基酸是人体必需氨基酸？（ ）,D,蛋氨酸、赖氨酸
2479,在哪种情况下，机体为正氮平衡（ ）。,C,生长发育
2480,植物蛋白质的消化率低于动物蛋白质，是因为（    ）。,B,蛋白质被纤维包裹，不易与消化酶接触
2481,不饱和脂肪酸含量较多的食品是（     ）。,A,海鱼
2482,在以下食物中饱和脂肪酸含量最低的油脂是 （ ）。,A,鱼油
2483,下列属于人体必需的脂肪酸为（   ）。,A,亚油酸
2484,下列具有保护皮肤，免受射线损伤生理功能的为（    ） 。,B,亚油酸
2485,下列可直接被人体吸收的单糖（）。,C,葡萄糖
2486,下列不属于多糖的是（  ）。,D,麦芽糖
2487,下列不被人体吸收，但对人体具有重要的生理意义的是（ ）。,B,膳食纤维
2488,碳水化合物的保肝解毒作用是通过（   ）与有毒物质结合排出体外。,C,葡萄糖醛酸
2489,衡量体内碳水化合物变化的重要指标是（ ）。,A,血糖
2490,正常情况下，大脑所需能量的主要来源是（   ）。,B,葡萄糖
2491,以下不属于膳食纤维的是（   ）。,D,果糖
2492,中枢神经系统只能靠（  ）供能，故对维持组织神经功能有重要作用。,B,碳水化合物
2493,维持人体基本生命活动的能量消耗是（      ）。,B,基础代谢
2494,中国营养学会推荐成人的脂肪摄入量应控制在总能量的（ ）,B,25%～30%
2495,中国营养学会推荐成人蛋白质摄入量应控制在总能量的（）。,A,11%-15%
2496,人体衰老过程基础代谢率变化是（    ）。,A,基础代谢率下降
2497,对血脂偏高的老年人，应有所限制的食物是（    ）。,D,猪肉和内脏
2498,膳食调查的目的是（    ）。,C,了解膳食组成及营养素摄取情况
2499,在膳食营养评价中，动物性和豆类蛋白占总蛋白质摄入量的  （ ），可判定蛋白质质量为良好。,B,50%
2500,一日三餐的能量摄入分配合理的是（   ）。,A,早餐30%中餐40%晚餐30%
2501,一男子20岁，身高170cm，体重70kg，其体质属于（ ）。,B,正常
2502,与能量代谢有关的维生素是下列哪一个 （  ）。,D,维生素B1
2503,下列哪种维生素具有极好的抗氧化活性？）,D,维生素E
2504,人体通过日照，皮肤中会产生那种维生素（ ）。,B,维生素D
2505,对血脂偏高的老年人，应有所限制的食物是（）。,D,猪肉和内脏
2506,男性标准体质指数（BMI）为（ ）。,D,19-24
2507,女性标准体质指数（BMI）为（ ）。,A,20-25
2508,下列不属于引起肥胖的原因的是（      ）。,D,糖尿病
2509,一个成年20岁男生，身高175cm，他的理想体重是（）kg。,B,70
2510,（    ）对于提高抵抗力、增粗肌纤维、保持肌肉线条有很好的帮助作用。,C,蛋白质
2511,健身运动后以补充（  ）为佳，也可饮用菜汁、果汁、咸菜汤等。,C,糖盐水
2512,经常参加体育锻炼的人一天至少食用新鲜蔬菜（   ）克，品种有 2—3种，植物油 20—30 克。,A,500
2513,运动后应休息（  ）小时后进食。,C,1
2514,运动者每天应保证（  ）个小时的充足睡眠，使机体处于完全放松状态。,B,8—9
2515,运动后用水消除疲劳以温水为宜，应控制在（  ）度左右，每次 15—20 分钟。,A,40
2516,运动后应多吃些富含碱性的食物保持体内酸碱平衡，如水果、蔬菜（    ）。,C,豆制品
2517,心肺功能是指人摄氧和氧运输的能力，是把氧气和(     )运送到组织，同时把代谢废物（如二氧化碳）排出体外的能力。,C,营养物质
2518,有效提高肺活量的运动方式有：（    ）、跳绳、骑自行车、水中步行。,C,步行和慢跑
2519,运动中能量消耗的主要来源是(     )两者供能的比例取决于运动强度和运动时间。,B,糖和脂肪
2520,世界卫生组织曾于 1997 年指出：人的健康与寿命（   ）取决于自己。,C,70%
2521,研究显示，在运动后的 （     ） 小时内，身体合成肝糖的效率最高。,A,2
2522,建议在耐力性运动前 2 小时饮用 （     ）毫升左右的水（可分两次喝）。,B,600
2523,热量物质的比例指三大营养素（蛋白质、脂肪及糖类）的比例，比例的高低影响（     ）和运动能力。,B,机体代谢
2524,一般来说，东方人 3 种营养素的百分比为：蛋白质 13%，脂肪 22%，糖类,A,65%
2525,人体生命的存在与活动离不开营养。,A,正确
2526,人体必需从不同种类的食物中摄取所需要的各种营养素。,A,正确
2527,运动可以增强物质（尤其是脂类）代谢，从而延缓组织器官衰老，提高机体免疫力。,A,正确
2528,身体运动一般在饭后15分钟进行。,B,错误
2529,短时间大强度运动时的热能，几乎全部由糖供给。,A,正确
2530,氨基酸为能量的“最佳补给手”。,B,错误
2531,调整体内水及电解质平衡的唯一途径是喝水或饮料。,A,正确
2532,维生素在体内能大量合成。,B,错误
2533,缺乏维生素E易引起牙龈肿胀、出血。,B,错误
2534,维生素B1在能量代谢和糖代谢生成ATP的过程中起着重要作用。,A,正确
2535,维生素B1对运动员肌肉耐力没有直接影响,B,错误
2536,维生素B2与人体细胞呼吸有关，因此，在有氧耐力运动中起重要作用。,A,正确
2537,维生素按其溶解性质，分为脂溶性和水溶性两大类。,A,正确
2538,维生素A是一种重要的抗氧化营养素，有消除自由基，减少脂质氧化的作用。,B,错误
2539,成年男性每天摄入蛋白质70克，女性60克以上，非但对身体无益，还可能破坏体内营养素的平衡，影响钙质的正常吸收。,A,正确
2540,月经量过多的女性，应注意适当补充钙。,B,错误
2541,月经量过少的女性，则要适当补充铁。,B,错误
2542,耐力性项目的运动员，三大营养素重量比例可为=1:2:7。,B,错误
2543,血糖浓度在用餐后二小时半至三小时便开始下降，接着引起疲劳感，且降低运动效率,A,正确
2544,大量进食后3-4小时，才可进行激烈训练。,A,正确
2545,花粉、蜂王浆富含维生素B、维生素C等。,B,错误
2546,在热环境下激烈运动时，补充水分的重要性大于补充糖类及电解质。,A,正确
2547,在30-60mim的运动时间中，水份可谓是最经济及实用的补充液体。,A,正确
2548,"建议在耐力性运动前二小时，最好饮用600ml左右的水(可分两次喝) ,拒绝喝水将使身体失去散热作用。",A,正确
2549,运动及比赛期间的饮水，大部分的研究都认为每隔5-10min喝200-300ml的饮料为较适当的方法。,B,错误
2550,在运动前补充饮料比运动后恢复期更重要。,A,正确
2551,运动前以低糖类、高脂肪的食物为主。,B,错误
2552,人体通过进食等方式摄取营养物质，任何-种食物不可能包含人体所需要的一切营养素，因此，人体要从多种食物中获取各种营养素。,A,正确
2553,脂肪是构成细胞的重要成分，但脂肪不具有储存热能、调节体温和维持脏器的作用。,B,错误
2554,在有氧或无氧条件下，糖都能分解出热能。,A,正确
2555,人体每天所需要的热量有1%-14%左右来自糖。,B,错误
2556,"运动后，补充维生素C有利于减轻疲劳，缓解肌肉酸痛，增强体能及保护细胞免于自由基损伤,但不能过量补充。",A,正确
2557,饮食需要按时进餐，荤素搭配，保持营养均衡。,A,正确
2558,人体发胖首先就从腰腹部开始，腰腹部的皮下脂肪很容易积留起来，体型发生变化最早而又最明显的部位就是腰腹部。,A,正确
2559,减肥过程中吃的脂肪越少越好。,B,错误
2560,当前，减肥的方法可谓多种多样，有控制饮食、运动、吸脂、药物疗法等等。,A,正确
2561,运动后可以饮用含有咖啡因的饮料。,B,错误
2562,钙是人体所需要的重要元素，一天中晚上是最好的补钙时间。,A,正确
2563,健身后不能贪吃冷饮。,A,正确
2564,空腹跑步有利健康。,B,错误
2565,我国平衡膳食宝塔中注明，一天的营养摄入中可以不包括豆制品，但一定要包括奶制品。（    ）,B,错误
2566,饭后立即运动，会使参与胃肠消化的血液又重新分配，流向肌肉和骨骼，从而影响食物的消化和吸收，而且还会因肠胃的震荡及牵扯而出现腹痛、恶心、呕吐等不良症状。,A,正确
2567,运动中和运动后的饮水，应按多量少次为原则。,B,错误
2568,在人体组成中，水的含量最高，约占人体重65%。,A,正确
2569,人在体育锻炼后，应多吃些富含碱性的食物，如水果、蔬菜、豆制品等，以利于保持人体内酸碱度的基本平衡。,A,正确
2570,老张没吃早饭，接近中午时感到头晕，他补充巧克力能最快获得能量。,A,正确
2571,由于力量练习造成的疲劳应以补充肉类、牛奶等蛋白质为主要的合理营养。,A,正确
2572,一般来说一日三餐中最重要的是吃好晚餐,B,错误
2573,人体获得和利用食物的综合过程称为物质代谢,A,正确
2574,身体运动间歇和运动后可以大量饮水。,B,错误
2575,人体运动前后可以饮酒。,B,错误
2576,睡觉前不能做剧烈身体运动。,A,正确
2577,长期不吃早餐，中餐也随便对付，晚餐猛吃一通，会造成肌肉减少、脂肪增加。,A,正确
2578,膳食纤维的主要功能有刺激消化液的分泌、增加粪便量及排便次数、为正常存在于大肠内的菌群提供发酵底物。,A,正确
2579,人体通过日照，皮肤中会产生维生素A、维生素E。,B,错误
2580,在米的淘洗过程中，主要损失的营养素是蛋白质。,B,错误
2581,母乳中比较缺乏的营养素是铁。,A,正确
2582,维生素C缺乏可引起牙龈出血、伤口愈合慢。,B,错误
2583,可用于预防婴幼儿患巨幼红细胞性贫血的维生素是维生素B6。,B,错误
2584,我国居民传统膳食特点是以肉类食物为主。,B,错误
2585,以米和水果为主的膳食可使高血压者血压降低,A,正确
2586,对血脂偏高的老年人，应有所限制的食物是蔬菜。,B,错误
2587,下列具有促进癌变的物质是硒。,B,错误
2588,被称为第三大非传染性疾病的是糖尿病。,A,正确
2589,皮摺厚度是指三头肌、肩胛下、脐旁三个部位的皮下脂肪厚度之和。,A,正确
2590,体型、年龄、运动量是决定食量的重要因素。,A,正确
2591,碳水化合物是构成细胞的主要成分，负责人体建造与修补。而组成蛋白质的最小单位就是氨基酸。,B,错误
2592,摄取氨基酸能使新陈代谢率提高、促进肌肉生长，并使耐力与爆发力增强。,A,正确
2593,最佳进食时机随着运动时间和食物种类的不同而不同，原则是吃进去的食物可以在运动过程中提供充足的营养和能量，又不会造成肠胃不适。,A,正确
2594,补充鱼油会导致血液中的胆固醇及血脂肪升高，使血液流动顺畅。,B,错误
2595,激烈的运动会令身体大量流汗，使体内液体流失。若运动前和运动中不补充水分而运动中又大量出汗时，就很容易发生脱水现象。,A,正确
2596,重度脱水指水分流失占体重的 6%以上，但不会有严重热痉挛、热衰竭、中暑、昏迷甚至死亡的可能。,B,错误
2597,凡具有调解人体电解质功能的饮料都称为运动饮料。不运动时可长期喝运动饮料，不会造成肥胖或体内电解质不平衡。,B,错误
2598,运动前应以高糖、低脂肪的食物为主，如面包、米饭、面食和水果等，这些食物可作为运动时的能量来源。,A,正确
2599,如果上午10点锻炼，早上7:00 左右可以吃丰盛而富含高糖的早餐，3 小时足够消化这些食物，补充肝糖，而且不会造成肠胃不适。,A,正确
2600,在运动后的恢复期补充饮料和运动前的准备同样重要。,A,正确
2601,若运动前和运动中不补充水分，运动中又大量出汗时，会发生脱水现象。,A,正确
2602,摄取氨基酸能使新陈代谢率提高、促进肌肉生长，但不会使耐力与爆发力增加。,B,错误
2603,脂肪对于提高抵抗力、增粗肌纤维、保持肌肉线条有很好的帮助作用。,B,错误
2604,以运动的卡路里需要量而言，每天跑 5千米的人，用于运动的能量应是每天跑 2.5 千米人的两倍。,A,正确
2605,1. 下列哪种不是关节软骨的材料性质：,B,自身具有血管营养系统
2606,2. 下列哪种不是学校体育中运动损伤的发生特点：,D,严重伤及急性伤多
